Effective Date,ID,H1 Title,Language
2014-06-26,A3002T,ARCHIVED Set-aside under the Procurement Strategy for Aboriginal Business,en
2014-11-27,A3002T,ARCHIVED Set-aside under the Procurement Strategy for Aboriginal Business,en
2017-07-01,A3002T,ARCHIVED Set-aside under the Procurement Strategy for Aboriginal Business,en
2020-11-19,A3002T,ARCHIVED Set-aside under the Procurement Strategy for Aboriginal Business,en
2022-05-12,A3002T,Set-aside under the Procurement Strategy for Indigenous Business,en
2006-06-16,A3005T,ARCHIVED Status and Availability of Resources,en
2007-05-25,A3005T,ARCHIVED Status and Availability of Resources,en
2010-01-11,A3005T,ARCHIVED Status and Availability of Resources,en
2010-08-16,A3005T,Status and Availability of Resources,en
2018-09-07,A3006T,Ethical procurement certification,en
2018-09-07,A3007T,ARCHIVED Origin of work,en
2020-05-28,A3007T,Origin of work,en
2018-09-07,A3008C,Ethical apparel,en
2006-06-16,A3010T,ARCHIVED Education and Experience,en
2007-05-25,A3010T,ARCHIVED Education and Experience,en
2007-11-30,A3010T,ARCHIVED Education and Experience,en
2010-08-16,A3010T,Education and Experience,en
2006-06-16,A3015C,ARCHIVED Certifications,en
2007-05-25,A3015C,ARCHIVED Certifications,en
2008-12-12,A3015C,ARCHIVED Certifications,en
2014-06-26,A3015C,Certifications - Contract,en
2006-06-16,A3015T,ARCHIVED Certifications,en
2007-05-25,A3015T,ARCHIVED Certifications,en
2007-11-30,A3015T,ARCHIVED Certifications,en
2008-12-12,A3015T,ARCHIVED Certifications,en
2014-06-26,A3015T,Certifications - Bid,en
2023-04-11,A3016T,Greenhouse gas emission reduction targets and disclosure certification: Conditionally limited solicitation,en
2023-04-11,A3017T,Greenhouse gas emission reduction targets and disclosure: Certification,en
2023-04-11,A3018T,Greenhouse gas emission reduction targets and disclosure: Mandatory criterion,en
2023-04-11,A3019T,Greenhouse gas emission reduction targets and disclosure: Point-rated criterion,en
2023-04-11,A3020C,Public disclosure of greenhouse gas (GHG) emissions inventory,en
2023-04-11,A3021C,Greenhouse gas emission reduction targets and disclosure: Documentation,en
2023-04-11,A3022C,Greenhouse gas emission reduction targets and disclosure: Compliance,en
2012-11-19,A3025C,ARCHIVED Proactive Disclosure of Contracts with Former Public Servants,en
2013-03-21,A3025C,ARCHIVED Proactive Disclosure of Contracts with Former Public Servants,en
2020-05-04,A3025C,Proactive Disclosure of Contracts with Former Public Servants,en
2007-11-30,A3025T,ARCHIVED Former Public Servant Certification,en
2010-01-11,A3025T,ARCHIVED Former Public Servant Certification,en
2012-11-19,A3025T,ARCHIVED Former Public Servant - Competitive Requirements,en
2013-04-25,A3025T,ARCHIVED Former Public Servant - Competitive Requirements,en
2013-06-27,A3025T,ARCHIVED Former Public Servant - Competitive Requirements,en
2013-07-10,A3025T,ARCHIVED Former Public Servant - Competitive Requirements,en
2013-11-06,A3025T,ARCHIVED Former Public Servant - Competitive Requirements,en
2014-06-26,A3025T,ARCHIVED Former Public Servant - Competitive Bid,en
2020-05-04,A3025T,Former Public Servant - Competitive Bid,en
2007-11-30,A3026T,ARCHIVED Former Public Servant Certification,en
2010-01-11,A3026T,ARCHIVED Former Public Servant Certification,en
2012-11-19,A3026T,ARCHIVED Former Public Servant  – Non-competitive Requirements,en
2013-01-28,A3026T,ARCHIVED Former Public Servant  – Non-competitive Requirements,en
2013-04-25,A3026T,ARCHIVED Former Public Servant  – Non-competitive Requirements,en
2013-06-27,A3026T,ARCHIVED Former Public Servant  – Non-competitive Requirements,en
2013-11-06,A3026T,ARCHIVED Former Public Servant  – Non-competitive Requirements,en
2014-06-26,A3026T,ARCHIVED Former Public Servant  – Non-competitive Bid,en
2020-05-04,A3026T,Former Public Servant  – Non-competitive Bid,en
2007-11-30,A3030T,"ARCHIVED Federal Contractors Program for Employment Equity - $200,000 or more",en
2008-12-12,A3030T,"ARCHIVED Federal Contractors Program for Employment Equity - $200,000 or more",en
2010-01-11,A3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2010-08-16,A3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2013-04-25,A3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2013-06-27,A3030T,"ARCHIVED Federal Contractors Program - $200,000 or more",en
2007-11-30,A3031T,"ARCHIVED Federal Contractors Program for Employment Equity - over $25,000 and below $200,000",en
2008-05-12,A3031T,"ARCHIVED Federal Contractors Program for Employment Equity - over $25,000 and below $200,000",en
2008-12-12,A3031T,"ARCHIVED Federal Contractors Program for Employment Equity - over $25,000 and below $200,000",en
2010-01-11,A3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2010-08-16,A3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2013-06-27,A3031T,"ARCHIVED Federal Contractors Program - over $25,000 and below $200,000",en
2008-05-12,A3050T,ARCHIVED Canadian Content Definition,en
2010-01-11,A3050T,ARCHIVED Canadian Content Definition,en
2014-11-27,A3050T,ARCHIVED Canadian Content Definition,en
2018-12-06,A3050T,ARCHIVED Canadian Content Definition,en
2020-07-01,A3050T,Canadian Content Definition,en
2008-05-12,A3051T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3051T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3051T,Canadian Content Certification,en
2008-05-12,A3052T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3052T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3052T,Canadian Content Certification,en
2008-05-12,A3053T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3053T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3053T,Canadian Content Certification,en
2008-05-12,A3055T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3055T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3055T,Canadian Content Certification,en
2008-05-12,A3056T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3056T,ARCHIVED Canadian Content Certification,en
2010-08-16,A3056T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3056T,Canadian Content Certification,en
2008-05-12,A3059T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3059T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3059T,Canadian Content Certification,en
2008-05-12,A3060C,Canadian Content Certification,en
2008-05-12,A3061T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3061T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3061T,Canadian Content Certification,en
2008-05-12,A3062T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3062T,Canadian Content Certification,en
2008-05-12,A3063T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3063T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3063T,Canadian Content Certification,en
2008-05-12,A3065T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3065T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3065T,Canadian Content Certification,en
2008-05-12,A3066T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3066T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3066T,Canadian Content Certification,en
2008-05-12,A3069T,ARCHIVED Canadian Content Certification,en
2010-01-11,A3069T,ARCHIVED Canadian Content Certification,en
2018-12-06,A3069T,Canadian Content Certification,en
2008-05-12,A3070T,ARCHIVED Evaluation Procedures for Procurement Conditionally Limited to Canadian Content,en
2014-03-13,A3070T,ARCHIVED Evaluation Procedures for Procurement Conditionally Limited to Canadian Content,en
2020-07-30,A3070T,Evaluation Procedures for Procurement Conditionally Limited to Canadian Content,en
2021-11-29,A3080T,ARCHIVED COVID-19 vaccination requirement,en
2022-06-20,A3080T,ARCHIVED COVID-19 vaccination requirement,en
2021-11-29,A3081T,ARCHIVED COVID-19 vaccination requirement certification,en
2022-05-12,A3081T,ARCHIVED COVID-19 vaccination requirement certification,en
2022-06-20,A3081T,ARCHIVED COVID-19 vaccination requirement certification,en
2008-05-12,A3500T,ARCHIVED Confidential Information for Bidding,en
2010-01-11,A3500T,ARCHIVED Confidential Information for Bidding,en
2022-12-01,A3500T,Confidential information for bidding,en
1991-06-01,A7000T,ARCHIVED Software Maintenance/Enhancements,en
1991-06-01,A7001D,ARCHIVED Principal Period of Maintenance,en
1991-06-01,A7002D,ARCHIVED Maintenance Services,en
1991-06-01,A7003D,ARCHIVED Maintenance Services,en
1991-06-01,A7004D,ARCHIVED Maintenance Services,en
1991-06-01,A7005D,ARCHIVED Equipment Availability/Remedy,en
1992-12-01,A7006D,ARCHIVED Maintenance Services,en
1993-10-29,A7007D,ARCHIVED Cylinder Maintenance Responsibility,en
1995-03-31,A7008D,ARCHIVED Maintenance Services,en
2006-08-15,A7010C,ARCHIVED Supply Arrangement Reporting,en
2007-05-25,A7010C,ARCHIVED Supply Arrangement Reporting,en
1991-06-01,A7010D,ARCHIVED Service to be Performed,en
1991-06-01,A7011D,ARCHIVED Furniture - Repair and Refinishing,en
1993-10-29,A7012D,ARCHIVED Warranty/Repair Service,en
1991-06-01,A7012T,ARCHIVED Warranty/Repair Service,en
1991-06-01,A7013D,ARCHIVED Licensing,en
1995-03-31,A7013D,ARCHIVED Licensing,en
2000-12-01,A7013D,ARCHIVED Licensing,en
2002-12-13,A7013D,ARCHIVED Licensing,en
1991-06-01,A7014D,ARCHIVED Suitability of Service,en
1991-06-01,A7015D,ARCHIVED Personnel Qualifications and Backup,en
1991-06-01,A7016D,ARCHIVED Personnel,en
2006-06-16,A7017C,ARCHIVED Replacement of Specified Persons,en
2008-05-12,A7017C,Replacement of Specific Individuals,en
1991-06-01,A7017D,"ARCHIVED Personnel, Replacement of Specified",en
1995-03-31,A7017D,"ARCHIVED Personnel, Replacement of Specified",en
1991-06-01,A7018D,"ARCHIVED Personnel and Replacement, Specified",en
1991-06-01,A7019T,ARCHIVED Bid/Proposal,en
1991-06-01,A7020D,ARCHIVED Licensing,en
1992-01-31,A7022D,ARCHIVED Services to be Provided,en
1992-08-01,A7022D,ARCHIVED Services to be Provided,en
1992-01-31,A7023D,ARCHIVED Bidders' Conference,en
2006-06-16,A7025C,Post Orders,en
1992-08-01,A7025D,ARCHIVED Post Orders,en
1993-10-29,A7025D,ARCHIVED Post Orders,en
1992-01-31,A7026D,ARCHIVED Post Orders,en
1992-01-31,A7028D,ARCHIVED EMR Personnel,en
1996-05-01,A7030T,ARCHIVED Availability and Status of Personnel,en
2004-12-10,A7035T,ARCHIVED List of Subcontractors,en
2006-06-16,A7035T,ARCHIVED List of Proposed Subcontractors,en
2007-05-25,A7035T,List of Proposed Subcontractors,en
1991-06-01,A8000T,ARCHIVED Purchase Option,en
1991-06-01,A8001D,ARCHIVED Training,en
1991-06-01,A8002D,ARCHIVED Technical Terminology,en
1991-06-01,A8003D,ARCHIVED Spoiled Photocopies,en
1991-06-01,A8004D,ARCHIVED Invoicing Instructions,en
1991-06-01,A8005D,ARCHIVED Supplies,en
1991-06-01,A8006D,ARCHIVED Life Cycle Cost,en
1991-06-01,A8007D,"ARCHIVED Rental Rebate, from Rental to Purchase",en
1991-06-01,A8008D,ARCHIVED Invoicing for Supplies Items,en
1991-06-01,A8009D,ARCHIVED Rental - Annual,en
2007-05-25,A8010C,Division of Responsibilities - Vehicles Rental,en
1991-06-01,A8010D,ARCHIVED Lessor/Lessee - Responsibilities,en
1993-10-29,A8010D,ARCHIVED Lessor/Lessee - Responsibilities,en
1995-03-31,A8010D,ARCHIVED Lessor/Lessee - Responsibilities,en
2004-12-10,A8010D,ARCHIVED Lessor/Lessee - Responsibilities,en
2005-06-10,A8010D,ARCHIVED Lessor/Lessee - Responsibilities,en
1991-06-01,A8011D,ARCHIVED Rental Conditions,en
2006-06-16,A8012C,Option to Purchase,en
1991-06-01,A8012D,ARCHIVED Option to Purchase,en
1993-10-29,A8012D,ARCHIVED Option to Purchase,en
1991-06-01,A8013D,ARCHIVED Photocopier Rental,en
1991-06-01,A8014D,ARCHIVED Ninety Day Extension Option,en
1991-06-01,A8015D,ARCHIVED Periodic Reports,en
1991-06-01,A8016D,ARCHIVED Fittings and Adaptors,en
1991-06-01,A8017D,ARCHIVED Authorization of Work,en
1992-01-31,A8018D,ARCHIVED Work Location,en
1992-01-31,A8019D,ARCHIVED Invoicing Instructions,en
1991-06-01,A8500D,ARCHIVED Charter - Period,en
2008-05-12,A8501C,ARCHIVED Vessel Charter,en
2014-06-26,A8501C,Vessel Charter - Contract,en
1991-06-01,A8501D,ARCHIVED Vessel Charter,en
2008-05-12,A8501T,ARCHIVED Vessel Charter,en
2014-06-26,A8501T,Vessel Charter - Tender,en
1996-05-01,A8999C,ARCHIVED Experience and Education,en
1996-05-01,A8999T,ARCHIVED Education and Experience - Certification,en
1994-06-01,A9000C,ARCHIVED Ammunition Handling,en
1991-06-01,A9001T,ARCHIVED Education/Experience Certification,en
1995-03-31,A9001T,ARCHIVED Education/Experience Certification,en
1991-06-01,A9002C,ARCHIVED Contract Title,en
1992-01-31,A9002D,ARCHIVED Contract Title,en
1993-10-29,A9002D,ARCHIVED Contract Title,en
1991-06-01,A9003C,ARCHIVED Contract Title,en
1991-06-01,A9004C,ARCHIVED Principal Investigator,en
1991-06-01,A9005C,ARCHIVED Confirmation of Contract Award,en
1993-10-29,A9005C,ARCHIVED Confirmation of Contract Award,en
1996-10-30,A9005C,ARCHIVED Confirmation of Contract Award,en
2003-05-30,A9005C,ARCHIVED Confirmation of Contract Award,en
2006-06-16,A9005C,ARCHIVED Confirmation of Contract Award,en
2008-05-12,A9005C,Confirmation of Contract Award,en
1991-06-01,A9006C,ARCHIVED Defence Contract,en
2006-06-16,A9006C,ARCHIVED Defence Contract,en
2007-05-25,A9006C,ARCHIVED Defence Contract,en
2008-05-12,A9006C,ARCHIVED Defence Contract,en
2012-07-16,A9006C,Defence Contract,en
1996-05-01,A9006D,ARCHIVED Defence Contract,en
1999-06-21,A9006D,ARCHIVED Defence Contract,en
2005-06-10,A9006D,ARCHIVED Defence Contract,en
1991-06-01,A9007C,ARCHIVED Prior Rights and Obligations,en
1991-06-01,A9008C,ARCHIVED Period of Contract,en
1991-06-01,A9009C,ARCHIVED Option to Extend Contract,en
1991-07-01,A9009C,ARCHIVED Option to Extend Contract,en
2006-06-16,A9009C,ARCHIVED Option to Extend the Contract,en
2007-05-25,A9009C,ARCHIVED Option to Extend the Contract,en
2007-11-30,A9009C,ARCHIVED Option to Extend the Contract,en
2008-12-12,A9009C,Option to Extend the Contract,en
1995-03-31,A9009D,ARCHIVED Option to Extend Contract,en
1995-12-15,A9009D,ARCHIVED Option to Extend Contract,en
1991-06-01,A9010C,ARCHIVED Entire Agreement,en
1995-03-31,A9010C,ARCHIVED Entire Agreement,en
1991-06-01,A9011C,ARCHIVED Amendment,en
1991-06-01,A9012C,ARCHIVED Subcontracting,en
1991-06-01,A9013C,ARCHIVED Replacement of Personnel,en
1991-08-09,A9013C,ARCHIVED Replacement of Personnel,en
1991-06-01,A9014C,ARCHIVED Replacement of Personnel,en
2006-06-16,A9014C,Specific Person(s),en
1993-10-29,A9014D,ARCHIVED Specified Personnel,en
1991-06-01,A9015C,ARCHIVED Care and use of Experimental Animals,en
1993-10-29,A9015C,ARCHIVED Care and Use of Experimental Animals,en
1996-10-30,A9015C,ARCHIVED Experimental Animals,en
2003-05-30,A9015C,ARCHIVED Experimental Animals,en
2006-06-16,A9015C,ARCHIVED Experimental Animals,en
2011-05-16,A9015C,Experimental Animals,en
1992-01-31,A9015D,ARCHIVED Rates for Option Period,en
1991-06-01,A9016C,ARCHIVED Hazardous Waste Disposal,en
2006-06-16,A9016C,ARCHIVED Hazardous Waste Disposal,en
2007-11-30,A9016C,ARCHIVED Hazardous Waste Disposal,en
2011-05-16,A9016C,ARCHIVED Hazardous Waste Disposal,en
2014-06-26,A9016C,Hazardous Waste Disposal - Specific Requirements ,en
1995-03-31,A9016D,ARCHIVED Hazardous Waste Disposal,en
1991-06-01,A9017C,ARCHIVED Vessel Condition,en
1993-10-29,A9017D,ARCHIVED Vessel Condition,en
1991-06-01,A9018C,ARCHIVED Status of Contractor,en
2007-11-30,A9019C,ARCHIVED Hazardous Waste Disposal,en
2011-05-16,A9019C,Hazardous Waste Disposal,en
1991-06-01,A9019T,"ARCHIVED Labour Agreement, Valid",en
2006-06-16,A9020C,Cylinder Hook-up,en
1993-10-29,A9020D,ARCHIVED Cylinder Hook-Up,en
1991-06-01,A9020T,ARCHIVED Cylinder Hook-Up,en
1991-06-01,A9021D,ARCHIVED Period of Contract,en
2006-06-16,A9022C,ARCHIVED Period Contract,en
2007-05-25,A9022C,Period of the Contract,en
1991-06-01,A9022T,ARCHIVED Period of Contract,en
1993-10-29,A9022T,ARCHIVED Period of Contract,en
1991-06-01,A9023D,ARCHIVED Performance,en
1991-06-01,A9024D,ARCHIVED List of Names,en
1991-06-01,A9025D,ARCHIVED Vehicles,en
1991-06-01,A9026D,ARCHIVED Maintenance Services,en
1991-06-01,A9027T,ARCHIVED Instructions to Bidders,en
1991-06-01,A9028D,ARCHIVED Cylinder Maintenance Responsibility,en
1991-06-01,A9029D,"ARCHIVED Laws, Applicable",en
1991-06-01,A9030D,ARCHIVED Unsatisfactory Service,en
1991-06-01,A9031D,ARCHIVED Worker's Compensation Board,en
1991-06-01,A9032D,"ARCHIVED Classification, Vendors",en
1991-06-01,A9033T,ARCHIVED Financial Stability,en
1995-03-31,A9033T,ARCHIVED Financial Statements,en
2006-06-16,A9033T,ARCHIVED Financial Statements,en
2007-05-25,A9033T,ARCHIVED Financial Capability,en
2007-11-30,A9033T,ARCHIVED Financial Capability,en
2010-08-16,A9033T,ARCHIVED Financial Capability,en
2011-05-16,A9033T,ARCHIVED Financial Capability,en
2012-07-16,A9033T,Financial Capability,en
1991-06-01,A9034T,ARCHIVED Current Operational Chart,en
1991-06-01,A9035D,ARCHIVED Governing Law,en
1991-06-01,A9036D,"ARCHIVED Temporary Employees, Classification of",en
1991-06-01,A9037D,"ARCHIVED Temporary Employees, Classification of",en
1991-06-01,A9038D,ARCHIVED Protection of Property,en
1992-12-01,A9038T,ARCHIVED Site Visit (Optional),en
1995-03-31,A9038T,ARCHIVED Site Visit (Optional),en
2004-05-14,A9038T,ARCHIVED Site Visit (Optional),en
2006-06-16,A9038T,ARCHIVED Optional Site Visit,en
2014-06-26,A9038T,ARCHIVED Optional Site Visit,en
2021-11-29,A9038T,ARCHIVED Optional site visit,en
2022-05-12,A9038T,ARCHIVED Optional site visit,en
2022-06-20,A9038T,Optional site visit,en
2007-11-30,A9039C,ARCHIVED Salvage,en
2008-05-12,A9039C,Salvage,en
1991-06-01,A9039T,ARCHIVED Site Visit,en
1991-06-01,A9040T,ARCHIVED Site Visit,en
1995-03-31,A9040T,ARCHIVED Site Visit (Mandatory),en
2006-06-16,A9040T,ARCHIVED Mandatory Site Visit,en
2007-05-25,A9040T,ARCHIVED Mandatory Site Visit,en
2014-06-26,A9040T,ARCHIVED Mandatory Site Visit,en
2015-07-03,A9040T,ARCHIVED Mandatory site visit,en
2021-11-29,A9040T,ARCHIVED Mandatory site visit,en
2022-06-20,A9040T,Mandatory site visit,en
2006-06-16,A9041C,ARCHIVED Salvage,en
2007-11-30,A9041C,ARCHIVED Salvage,en
2008-05-12,A9041C,Salvage,en
1991-06-01,A9041D,ARCHIVED Salvage,en
1993-10-29,A9041D,ARCHIVED Salvage,en
1991-06-01,A9042T,ARCHIVED Tenders/Quotations by Telex,en
1991-06-01,A9043T,ARCHIVED Bid Date Change,en
1993-10-29,A9043T,ARCHIVED Reissue of Solicitation,en
2006-06-16,A9043T,ARCHIVED Reissue of Bid Solicitation,en
2007-05-25,A9043T,ARCHIVED Reissue of Bid Solicitation,en
2013-04-25,A9043T,Reissue of Bid Solicitation,en
1991-06-01,A9044T,"ARCHIVED Bidders List, Automatic Release of",en
1993-10-29,A9044T,ARCHIVED Bidders List - Release,en
1996-05-01,A9044T,ARCHIVED Bidders List - Release,en
2006-06-16,A9044T,Suppliers List,en
1991-06-01,A9045C,ARCHIVED Confirmation,en
1991-06-01,A9046T,"ARCHIVED Reference to the Word ""Tender""",en
2008-05-12,A9047C,Title to Property - Vessel,en
1991-06-01,A9047D,ARCHIVED Title to Property,en
1992-12-01,A9047D,ARCHIVED Title to Property,en
1993-10-29,A9047D,ARCHIVED Title to Property,en
1991-06-01,A9048D,ARCHIVED Technical Representative,en
2006-06-16,A9049C,ARCHIVED Vehicle Safety,en
2011-05-16,A9049C,Vehicle Safety,en
1995-03-31,A9049D,ARCHIVED Vehicles,en
1991-06-01,A9050D,ARCHIVED Publications - Commercial,en
1995-03-31,A9050D,ARCHIVED Publications - Commercial,en
2006-06-16,A9051C,ARCHIVED Existing Technical Publications - Translation,en
2008-05-12,A9051C,ARCHIVED Existing Technical Publications - Translation,en
2014-03-01,A9051C,ARCHIVED Existing Technical Publications - Translation,en
2021-05-20,A9051C,Existing Technical Publications - Translation,en
1991-06-01,A9051D,ARCHIVED Publications - Technical - Translation,en
1995-03-31,A9051D,ARCHIVED Publications - Technical - Translation,en
1991-06-01,A9052D,ARCHIVED Warranty,en
2006-06-16,A9053C,Vehicle Trade-in,en
1991-06-01,A9053D,ARCHIVED Trade-in Allowance,en
1997-09-15,A9053D,ARCHIVED Trade-in Allowance,en
1991-06-01,A9054D,"ARCHIVED Vessel, Viewing of",en
1993-10-29,A9054T,"ARCHIVED Vessel, Viewing of",en
2008-05-12,A9055C,ARCHIVED Scrap and Waste Material,en
2010-08-16,A9055C,Scrap and Waste Material,en
1991-06-01,A9055D,ARCHIVED Scrap and Waste Material,en
2004-12-10,A9055D,ARCHIVED Scrap and Waste Material,en
2008-05-12,A9056C,Supervision of Fueling and Disembarking Fuel,en
1991-06-01,A9056T,ARCHIVED Safety Measures for Fuel - DND,en
2008-05-12,A9056T,Safety Measures for Fueling and Disembarking Fuel,en
1991-06-01,A9057T,ARCHIVED Telegraphic Bids,en
1991-06-01,A9058T,ARCHIVED Bids - Submission,en
2007-05-25,A9059C,Jurisdictions HMC Dockyard,en
1991-06-01,A9059D,ARCHIVED Jurisdictions HMC Dockyard,en
2000-05-12,A9059D,ARCHIVED Jurisdictions HMC Dockyard,en
2006-06-16,A9060C,Provision of Office Accommodation by the Contractor,en
1991-06-01,A9060D,ARCHIVED Office Accommodation,en
1993-10-29,A9060D,ARCHIVED Office Accommodation,en
1997-02-03,A9060D,ARCHIVED Office Accommodation,en
1991-06-01,A9061D,ARCHIVED Subcontracts - DND,en
2006-06-16,A9062C,ARCHIVED Site Regulations,en
2007-05-25,A9062C,ARCHIVED Site Regulations,en
2010-01-11,A9062C,ARCHIVED Canadian Forces Site Regulations,en
2011-05-16,A9062C,Canadian Forces Site Regulations,en
1991-06-01,A9062D,ARCHIVED Site Regulations,en
1993-10-29,A9062D,ARCHIVED Site Regulations,en
1991-06-01,A9063D,ARCHIVED Hovercraft - Warranty,en
1991-06-01,A9064D,ARCHIVED Warranty - DND,en
2006-06-16,A9065C,Identification Badge,en
1991-06-01,A9065D,ARCHIVED Security and Personnel Identification,en
2008-05-12,A9066C,Vessel - Access by Canada,en
1991-06-01,A9066D,ARCHIVED Vessel - Crown Access,en
1993-10-29,A9066D,ARCHIVED Vessel -  Access by Canada,en
1995-03-31,A9067D,ARCHIVED Warranty,en
2007-05-25,A9068C,ARCHIVED Site Regulations,en
2010-01-11,A9068C,Government Site Regulations,en
1991-06-01,A9069T,ARCHIVED Bid Receiving/Return Address,en
1995-12-15,A9070C,ARCHIVED Applicable Laws,en
2002-05-24,A9070C,ARCHIVED Applicable Laws,en
2004-05-14,A9070C,ARCHIVED Applicable Laws,en
2006-06-16,A9070C,ARCHIVED Applicable Laws,en
2007-05-25,A9070C,ARCHIVED Applicable Laws,en
2014-06-26,A9070C,Applicable Laws - Contract,en
1991-06-01,A9070D,ARCHIVED Applicable Law,en
1995-12-15,A9070T,ARCHIVED Applicable Laws,en
2002-05-24,A9070T,ARCHIVED Applicable Laws,en
2004-05-14,A9070T,ARCHIVED Applicable Laws,en
2004-12-10,A9070T,ARCHIVED Applicable Laws,en
2005-06-10,A9070T,ARCHIVED Applicable Laws,en
2006-06-16,A9070T,ARCHIVED Applicable Laws,en
2006-08-15,A9070T,ARCHIVED Applicable Laws,en
2007-05-25,A9070T,ARCHIVED Applicable Laws,en
2014-06-26,A9070T,Applicable Laws - Bid,en
1992-01-31,A9071D,ARCHIVED Period of Contract,en
1992-01-31,A9072D,ARCHIVED Period of Proposed Contract,en
1992-08-01,A9072D,ARCHIVED Period of Proposed Contract,en
1992-01-31,A9073D,ARCHIVED Period of Contract,en
1992-01-31,A9074D,ARCHIVED Period of Proposed Contract,en
1992-01-31,A9075D,ARCHIVED Period of Contract,en
2007-05-25,A9076T,Improvement of Requirement During Solicitation Period,en
1992-01-31,A9077C,ARCHIVED Period of Contract,en
1992-12-01,A9077C,ARCHIVED Period of Contract,en
1992-01-31,A9078C,ARCHIVED Period of Proposed Contract,en
1992-01-31,A9079C,ARCHIVED Period of Proposed Contract,en
1992-01-31,A9080C,ARCHIVED Period of Proposed Contract,en
1992-08-01,A9080C,ARCHIVED Period of Proposed Contract,en
1992-01-31,A9081C,ARCHIVED Government Smoking Policy,en
1992-01-31,A9082C,ARCHIVED Replacement of Personnel,en
1992-01-31,A9083T,ARCHIVED Bidders' Conference,en
1995-03-31,A9083T,ARCHIVED Bidders' Conference,en
2001-05-25,A9083T,ARCHIVED Bidders' Conference,en
2004-05-14,A9083T,ARCHIVED Bidders' Conference,en
2006-06-16,A9083T,ARCHIVED Bidders' Conference,en
2014-06-26,A9083T,ARCHIVED Bidders' Conference,en
2021-11-29,A9083T,ARCHIVED Bidders' conference,en
2022-06-20,A9083T,Bidders’ conference,en
1992-01-31,A9084C,ARCHIVED Extension of Charter,en
1992-08-01,A9084C,ARCHIVED Extension of Charter,en
1992-01-31,A9085C,ARCHIVED Subcontracting,en
1992-01-31,A9085T,ARCHIVED Telex/Fascimile Proposal,en
1992-08-01,A9085T,ARCHIVED Telex/Fascimile Proposal,en
1992-01-31,A9086T,ARCHIVED Telex/Fascimile Proposal,en
1992-08-01,A9086T,ARCHIVED Telex/Fascimile Proposal,en
1992-01-31,A9087D,ARCHIVED Meetings,en
2007-11-30,A9088C,ARCHIVED Pre-contractual Work - Not Authorized,en
2010-01-11,A9088C,ARCHIVED Pre-contractual Work - Not Authorized,en
2010-08-16,A9088C,ARCHIVED Pre-contractual Work - Not Authorized,en
2014-06-26,A9088C,Pre-Contractual Work,en
1992-01-31,A9088D,ARCHIVED Safety Regulations and Labour Codes,en
1993-10-29,A9088D,ARCHIVED Safety Regulations and Labour Codes,en
1995-03-31,A9089C,ARCHIVED Subcontract - Permission to,en
2002-12-13,A9089C,ARCHIVED Subcontract - Permission to,en
2006-06-16,A9089C,Permission to Subcontract,en
1998-02-16,A9090C,ARCHIVED Prior Rights and Obligations,en
1991-06-01,A9091T,ARCHIVED Form of Bidding,en
1995-03-31,A9092C,ARCHIVED Precontractual Work - Authorized,en
1992-01-31,A9092D,ARCHIVED Boundaries of National Capital Region,en
1995-03-31,A9093D,ARCHIVED Workers' Compensation,en
2000-12-01,A9093D,ARCHIVED Workers' Compensation,en
2001-05-25,A9093D,ARCHIVED Workers' Compensation,en
1995-03-31,A9094C,ARCHIVED Precontractual Work - Not Authorized,en
1998-02-16,A9094C,ARCHIVED Precontractual Work - Not Authorized,en
2005-06-10,A9094C,ARCHIVED Precontractual Work - Not Authorized,en
2006-06-16,A9094C,ARCHIVED Pre-contractual Work - Not Authorized,en
2007-11-30,A9094C,ARCHIVED Pre-contractual Work - Not Authorized,en
2010-01-11,A9094C,ARCHIVED Pre-contractual Work - Not Authorized,en
2010-08-16,A9094C,ARCHIVED Pre-contractual Work - Not Authorized,en
2014-06-26,A9094C,Pre-Contractual Work - Canada to retain intellectual property,en
